# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.176,7.6,5,6.5,3.63,4.66,4,0.71,1.293,1.259,1.41,3.094,13.986,0.07,39.28,34.16,0.088,6.325
0.176,7.5,5,6.5,3.633,4.63,2,0.71,1.279,1.233,1.38,3.117,13.796,0.03,39.28,34.16,0.088,6.225
0.176,7.4,5,6.5,3.637,4.62,2,0.72,1.259,1.19,1.349,3.086,13.779,-0.05,39.28,34.16,0.088,6.125
0.176,7.1,5,6.5,3.648,4.59,2,0.74,1.219,1.168,1.27,2.883,13.427,0.04,39.28,34.16,0.088,5.865
0.176,6.5,5,6.3,3.673,4.57,3,0.79,1.107,1.041,1.087,2.551,12.799,0.19,39.28,34.16,0.088,5.46
0.176,6.3,5,6.3,3.682,4.55,4,0.8,1.038,0.87,1.014,2.425,12.604,-0.01,39.28,34.16,0.088,5.325
0.176,6.2,5,6.3,3.687,4.52,2,0.8,1.015,0.825,0.993,2.368,12.523,0.01,39.28,34.16,0.088,5.225
0.176,5.8,5,6.0,3.707,4.53,7,0.84,0.878,0.495,0.912,2.145,12.125,-0.31,39.28,34.16,0.088,5.02
0.176,5.6,5,6.0,3.717,4.49,4,0.86,0.868,0.541,0.895,2.065,11.927,0.12,39.28,34.16,0.088,4.82
0.176,5.7,5,6.0,3.712,4.54,5,0.91,0.894,0.597,0.912,2.112,12.092,0.11,39.28,34.16,0.088,4.92
0.176,5.7,5,6.0,3.712,4.55,3,0.92,0.894,0.597,0.912,2.112,12.048,0.11,39.28,34.16,0.088,4.92
0.176,5.6,5,5.8,3.717,4.55,2,0.93,0.86,0.52,0.892,2.066,11.912,0.06,39.28,34.16,0.088,4.851
0.176,4.5,5,5.0,3.76,4.33,7,1.0,0.626,0.025,0.735,1.631,10.885,-0.39,39.28,34.16,0.088,3.847
0.176,4.9,5,5.4,3.76,4.45,4,1.01,0.675,0.164,0.742,1.625,11.182,0.08,39.28,34.16,0.088,4.247
0.176,4.8,5,5.3,3.76,4.44,5,1.03,0.652,0.096,0.735,1.628,11.125,-0.15,39.28,34.16,0.088,4.147
0.176,4.8,5,5.3,3.76,4.44,4,1.04,0.678,0.173,0.744,1.625,11.04,0.11,39.28,34.16,0.088,4.147
0.176,4.4,5,5.0,3.77,4.38,5,1.08,0.627,0.091,0.698,1.555,10.785,-0.03,39.28,34.16,0.088,3.779
0.176,3.7,5,4.8,3.78,4.13,6,1.15,0.589,0.059,0.659,1.474,10.051,-0.03,39.28,34.16,0.088,3.11
