# Bulbe : BC95, IMF x= 1.35 Y=0.28 Z=0.02 Age 10.0 Gyr
Dist,Mv,CL,Typ,LTef,logg,Age,Mass,B-V,U-B,V-I,V-K,V,[Fe/H],l,b,Av,Mbol
0.216,5.9,5,6.0,3.701,4.59,5,0.89,0.917,0.598,0.929,2.194,12.748,-0.18,258.98001,40.35,0.089,5.12
0.216,5.9,5,6.0,3.701,4.59,6,0.89,0.901,0.542,0.926,2.188,12.587,-0.33,258.98001,40.35,0.089,5.12
0.216,5.2,5,5.6,3.74,4.46,7,0.91,0.699,0.116,0.819,1.838,11.996,-0.55,258.98001,40.35,0.089,4.483
0.216,5.3,5,5.6,3.734,4.5,3,0.96,0.778,0.342,0.837,1.899,12.113,0.0,258.98001,40.35,0.089,4.583
0.216,5.2,5,5.6,3.74,4.49,4,0.97,0.746,0.271,0.819,1.838,11.87,-0.06,258.98001,40.35,0.089,4.483
0.216,5.1,5,5.5,3.745,4.48,4,0.98,0.758,0.331,0.806,1.774,11.812,0.22,258.98001,40.35,0.089,4.415
0.216,5.2,5,5.6,3.74,4.5,2,0.99,0.757,0.308,0.823,1.838,11.884,0.04,258.98001,40.35,0.089,4.483
0.216,4.0,5,5.0,3.76,4.12,7,1.03,0.591,-0.06,0.735,1.638,10.858,-0.73,258.98001,40.35,0.089,3.347
0.216,4.6,5,5.1,3.77,4.41,5,1.04,0.626,0.088,0.698,1.557,11.299,-0.04,258.98001,40.35,0.089,3.979
0.216,4.7,5,5.2,3.77,4.46,4,1.06,0.626,0.087,0.698,1.558,11.364,-0.04,258.98001,40.35,0.089,4.079
0.216,4.7,5,5.2,3.77,4.47,2,1.08,0.631,0.101,0.698,1.557,11.412,0.01,258.98001,40.35,0.089,4.079
0.216,4.0,5,5.0,3.77,4.19,7,1.08,0.572,-0.049,0.698,1.567,10.746,-0.56,258.98001,40.35,0.089,3.379
0.216,4.7,5,5.2,3.77,4.47,2,1.09,0.611,0.046,0.698,1.561,11.411,-0.19,258.98001,40.35,0.089,4.079
