,RA,DEC,ECLONG,ECLAT,V,Ks,TESSMAG,TEFF,RADIUS,MASS,CONTRATIO,SELECTED,tess_ccd,obs_len,isMdwarf,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,Ntransits,ars,ecc,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,nsectors
137243,338.116102,12.780866,344.821779,20.337952,15.350999999999999,10.832,13.073,3554.0,0.41700000000000004,0.43700001,0.0019935558,True,1,27.4,True,0.02358174610568597,1288.0197018108533,4,3.287432750815856,4.002228234316712,101055,3.655189081954707,6.0,19.312058991111925,0.02179974607559096,0.07217373341419463,0.4501185790873411,0.06423795659495145,1.2416565379680624,5209.047794943234,5198.683928445315,1.0
137305,265.740796,61.581287,247.56177799999998,84.686633,15.314,10.972000000000001,13.198,3575.0,0.428,0.44999999,0.0021292325,True,4,328.7999999999999,True,0.041663469747113546,1410.604175300578,3,1.8891304898149952,4.347585008249322,101074,3.9048139337327488,75.0,20.078381652956125,0.13672691476423268,0.04040885428564552,0.9352515467560067,0.03144560944373845,0.8687316194600742,1632.8755046785318,1629.4061202116782,12.0
137342,260.11271400000004,69.86344100000001,133.49500600000002,85.07316999999998,15.315999999999999,11.037,13.208,3623.0,0.45300001,0.48100001,0.0052144583000000005,True,4,328.7999999999999,True,0.02722723450202447,1420.970811035208,5,1.8858096512409996,3.884913650896416,101091,2.411986703208689,85.0,17.99453581527987,0.2617614874223697,0.03811167102868573,0.3388547100547021,0.06749126721532457,1.2727098699891464,1452.499468598763,1444.9647601121887,12.0
137378,234.64329300000003,20.773727,225.911399,38.956748,13.981,9.9239998,11.977,3663.0,0.47400001,0.50599998,0.035161238,True,2,54.8,True,0.007884777222781471,611.436182771242,6,3.13249910171725,4.000035840148614,101108,0.925961224806357,14.0,17.834077730587282,0.054915693233858,0.060502170192404475,0.13497557064444587,0.07514398036730129,1.3429279685877538,3660.512597990676,3536.176262804265,2.0
137951,75.84802999999998,-0.401828,74.587019,-23.08709,18.33,12.171,15.015,2981.0,0.16,0.125,0.41793683,True,1,27.4,True,0.02103529446410501,5881.536467123775,2,2.781476431723916,3.570644047843587,101459,1.357161316322144,8.0,30.733874360015214,0.050898645738507685,0.1591526045777028,0.677375550119079,0.034798873550000754,0.9138779815708541,25329.551543866626,17863.667130972706,1.0
139178,26.653383,-8.649414,21.445247,-18.323907,13.009,7.994,10.352,3351.0,0.28600001,0.27200001,0.00029060076,True,1,27.4,True,0.0034968519302058802,240.98933210023225,2,2.0566604879987307,7.305973912601397,102068,2.1583904338882847,4.0,35.90971190166224,0.1260453864364805,0.06583470667580878,0.11934289274942687,0.06860126348745707,1.283133010914679,4334.208603089781,4332.949444688113,1.0
139179,26.653383,-8.649414,21.445247,-18.323907,13.009,7.994,10.352,3351.0,0.28600001,0.27200001,0.00029060076,True,1,27.4,True,0.0034968519302058802,240.98933210023225,2,2.0210806508833543,9.989084336774088,102068,3.0085422613186625,3.0,44.23611339470611,0.033236052016945204,0.06469577871286475,0.15957223684571986,0.07567190715918086,1.3476371068727444,4185.543783263963,4184.327814421003,1.0
139891,73.9615,-76.18306699999998,290.584991,-79.18349599999998,12.134,9.883999800000002,11.277000000000001,4880.0,0.82079297,0.79646903,0.02655375,True,4,356.2,False,0.010182049403697602,399.5115080573872,1,3.2449957722435365,54.076241512925044,102591,15.422475360152305,7.0,67.9876327922184,0.0009619879258129029,0.03619418949810155,0.6929088737001085,0.1950727335456076,2.163734180784364,1310.0193534244845,1276.133230651083,13.0
139892,74.25019,-58.71759399999999,40.073259,-79.38613499999998,11.725999999999999,10.126,11.142999999999999,5607.0,1.06769,0.99181163,0.011628545,True,4,328.7999999999999,False,0.018803302250143816,369.8520343181065,1,3.565848053672198,4.5790592149190354,102592,1.64361141960294,72.0,10.843054681668198,0.028316550435218857,0.03057567171310865,0.20757716385183692,0.13591511189499106,1.8060904422203736,934.8717007077922,924.1254661391472,12.0
139893,75.79154099999998,-58.340023,44.871492,-79.526088,12.062999999999999,10.122,11.322000000000001,5277.0,0.94398099,0.90496999,0.018798804,True,4,328.7999999999999,False,0.006585106432350552,410.1211903039544,1,3.7564002187387326,18.573443681522054,102593,6.640916365038509,18.0,30.25375953082516,0.01352582435612892,0.036430653124225616,0.19793315666867772,0.19885063825612007,2.184585845909216,1327.1924870576504,1302.7032244706586,12.0
141009,89.141999,-57.998005000000006,86.94801099999998,-81.428206,11.892999999999999,9.9139996,11.155999999999999,5389.0,0.98527598,0.93533415,0.0051349308000000005,True,4,328.7999999999999,False,0.02432850909642048,372.6082007867826,1,3.8120544291270484,9.710088351687613,103154,6.53869402324532,34.0,19.018783757716022,0.0324667381613763,0.035420896283961084,0.4762744915514743,0.1495145413196957,1.8942937976123704,1254.6398935591287,1248.2303172575494,12.0
141021,81.46102299999998,-55.52796899999999,65.640085,-78.243481,12.919,10.497,11.987,4860.0,0.81564701,0.79121524,0.00157939,True,4,356.2,False,0.004665888934922703,615.3381847764949,1,3.655378968063247,11.725912237395177,103169,11.708856369445725,30.0,24.6393914205228,0.037345222567993656,0.04102877107661932,0.11162835143066016,0.1568378315728026,1.9401309125281367,1683.360056057634,1680.7055664929705,13.0
141146,166.105029,-17.802288,174.551142,-21.805333,15.787,9.8669996,12.628,3134.0,0.212,0.185,0.024002546,True,1,27.4,True,0.02090371913588596,940.8900848688336,7,1.9274147819335736,2.9287802231098383,103268,0.7478950776648149,10.0,23.16232521558755,0.01664737889110969,0.08323340721038618,0.4920841113956013,0.038860472646329206,0.9657387553121708,6927.800075849966,6765.412940535761,1.0
