,TESSMAG,Ks,transit_depth,planetPeriod,RADIUS,TEFF
114286,13.148,10.687999999999999,5197.945441069538,4.405821704617559,0.244,3211.0
114405,10.565,8.2700005,583.7678335409751,2.845397001722275,0.36199999,3451.0
114459,9.652999900000001,7.323999900000001,1189.1634132516667,7.8301488760014335,0.38999999,3505.0
114460,9.652999900000001,7.323999900000001,697.3409960889153,1.7870895637166182,0.38999999,3505.0
114627,9.638999900000002,7.27,603.0881191641413,2.1007857087093185,0.30000001,3330.0
114864,11.969000000000001,9.71,1321.7988771822947,0.9211973571122929,0.33399999,3397.0
115008,14.154000000000002,11.702,11052.74569270971,11.469866585778366,0.30399999,3337.0
116512,12.629000000000001,9.9870005,14313.901613270056,3.5800514221149418,0.204,3112.0
116513,12.629000000000001,9.9870005,7350.662262336097,2.6861200040348576,0.204,3112.0
117171,13.354000000000001,10.737,8792.99347207195,5.467462007828858,0.3035,3216.0
117172,13.354000000000001,10.737,5076.899585507208,17.963148409205452,0.3035,3216.0
117538,14.292,11.625,8353.076213054892,2.4695420488279245,0.292602,3195.0
117779,12.767999999999999,10.550999999999998,64304.817715548124,3.9314967617045466,0.53011101,3649.0
117969,9.6000004,8.5389996,485.70796134850167,5.268001934245763,1.05151,5564.0
118063,9.463999699999999,8.408,1105.1289909161108,4.2426985485403685,1.01095,5457.0
118215,9.458000199999999,8.621999699999998,756.7158659001549,39.2181674078756,1.3158299999999998,6182.0
118232,8.3660002,7.522999799999999,198.51952136258842,4.770239662469624,1.24306,6034.0
118636,10.73,9.2180004,332.61513837528787,0.8385467040420238,0.793338,4769.0
118714,10.559000000000001,9.2700005,470.4581972183573,9.872379527311177,0.87176001,5061.0
118715,10.559000000000001,9.2700005,392.1065061517526,7.2423756137645805,0.87176001,5061.0
118730,9.921999900000001,8.979000099999997,577.1210716636382,10.956585100673184,1.0042799999999998,5439.3999
118936,11.710999999999999,10.57,5575.474571169654,34.775069558180704,0.66045398,5586.0
119035,7.019000099999999,4.8000002,2919.023518131215,4.4231331070631565,0.59299999,3551.0
119418,9.1210003,7.939000099999999,87.79491390236649,9.769751474208856,1.33479,5482.0
119422,9.2460003,7.7979999000000015,451.2533634955529,16.32794106687076,1.0200799999999999,4868.0
119658,11.122,9.819999699999999,1774.357512028837,6.57639081437045,0.83802903,5058.0
119745,10.126,9.224,428.37411530155225,1.335732672682019,0.80439401,5855.0
119814,10.204,9.298000300000002,656.2263138842162,18.850107738518947,1.27995,6677.0
120394,12.033,9.717,1656.4141074993552,1.2324858234683185,0.359,3445.0
120931,12.272,10.068,2605.1834504907392,5.434167023975156,0.435,3589.0
121193,13.365,11.092,4456.462079026677,6.930724971347562,0.331,3392.0
124079,13.293,10.835,2900.6034370540783,0.6833227574274636,0.21799999,3149.0
124156,11.795,9.3070002,5999.246825302563,9.932773130568133,0.255,3236.0
124157,11.795,9.3070002,2362.261424063407,12.037548719501233,0.255,3236.0
124648,11.925,9.8079996,3244.061267378938,8.47548486459524,0.484,3684.0
124697,12.499,10.324000000000002,8164.431928960217,16.237684815844872,0.34999999,3429.0
126197,6.0679998,5.1479998,7389.706143075674,5.355692163395219,1.35786,5844.9399
126199,6.0679998,5.1479998,6986.979427789915,2.8509837090381263,1.35786,5844.9399
126363,8.2510004,7.712999799999999,150.8961724773151,34.544280762532075,1.5005899999999999,7782.0
126607,9.0559998,8.307000200000001,381.79462930374604,39.912318383062384,1.2610299999999999,6756.0
126611,8.9610004,8.099,286.10294141756606,9.001216649425666,1.57291,6125.0
126720,8.3409996,7.521999799999999,1294.7969352890007,3.64859730348209,1.2778,6398.0
126727,8.574000400000001,7.7389997999999975,500.3487823728389,15.77763173789742,1.03083,5960.0
126728,8.574000400000001,7.7389997999999975,191.49356661529842,7.791740136346082,1.03083,5960.0
126843,9.977000199999999,8.9919996,857.5210007147442,22.157373577993557,1.1548200000000002,5886.0
126867,10.798,9.7159996,227.0196503870707,2.0517905125796245,0.95455301,5553.0
126893,9.581000300000001,8.909999800000003,11497.043635774151,4.226162492908681,1.1491898999999999,6651.0
126982,10.488,8.9420004,207.66011480230893,6.009543804280617,0.77755201,4700.0
127140,9.46,8.597000099999999,321.0099362751078,1.02724802512126,0.92928201,5994.46
127222,8.9820004,8.0030003,123.82290825315096,4.124773931650728,1.13842,5792.0
127295,10.763,9.619999900000002,677.9037101580052,6.489105099365438,1.05415,5571.0
127603,11.459000000000001,9.0799999,662.0793315375241,0.5998086488261599,0.29600000000000004,3321.0
127611,11.707,9.3260002,1741.6730735366198,5.930853543560637,0.345,3419.0
128217,12.372,10.0,2870.166164921204,11.728246546118918,0.36700001,3461.0
128218,12.372,10.0,1297.085860131346,0.7654521339290936,0.36700001,3461.0
128502,11.481,9.1000004,1162.2381066484322,0.6461059333547737,0.34799999,3425.0
129413,13.050999999999998,10.529000000000002,5515.251775996058,11.254781319370863,0.27399999,3275.0
129453,12.831,10.333,5347.3504234570455,4.9019325782309915,0.25400001,3232.0
129893,12.885,10.664000000000001,3588.416289498441,3.5159558089949936,0.34299999,3414.0
130095,11.399000000000001,10.056000000000001,1556.9512467019501,9.869506757418678,0.90833998,5175.0
130281,14.126,11.550999999999998,7933.287223792834,4.109218633627998,0.30455101,3218.0
130289,12.539000000000001,9.8599997,8068.593373568004,6.569436743794191,0.25477901,3117.0
130999,13.273,10.997,63671.67145705947,2.2465000175678256,0.50854802,3600.0
132813,12.538,10.280999999999999,2852.9162007252075,3.2254730267030185,0.33799999999999997,3405.0
133654,12.718,10.522,3935.9436024541415,13.388591650493726,0.41499999,3551.0
133820,12.628,10.503,5104.83136801464,3.412542420088944,0.41100001,3543.0
133992,11.937999999999999,9.783,969.216246432267,1.0257927318361268,0.505,3725.0
134197,12.384,10.238999999999999,3179.3139441424837,20.127237789967012,0.48100001,3677.0
134662,11.709000000000001,9.7749996,638.0455844627087,0.9549840516175232,0.66198701,4088.0
134973,9.951999699999998,8.7119999,32666.455281322484,8.722936057726885,0.90598702,5168.0
135634,12.280999999999999,10.042,7033.101457381394,8.768095375122982,0.37900001,3484.0
135860,11.77,9.7069998,2006.482324408764,7.3015225284137335,0.49700001,3709.0
135996,1.3150001,0.88,138.91514567454323,15.651406127957776,2.7679099999999996,12986.0
137021,12.82,10.5,2567.983539296263,3.3270710259467964,0.39899999,3522.0
139233,9.4399996,7.066,626.3327256058177,3.2081688323453967,0.414,3376.0
139271,8.741000199999998,7.979000099999999,17933.73486600991,9.755984938514418,1.32546,6201.0
139367,9.2159996,8.4309998,72.06367581138792,6.196340963909157,1.31128,6173.0
139373,8.8509998,7.748000099999999,307.3482140929182,4.69209310743809,0.95377201,5304.0
139400,8.793999699999999,7.936999799999999,122.8748530201864,3.5672745316598053,1.20666,5955.0
139433,11.2,8.977999699999998,2481.5208953386764,7.32314530262034,0.37599999,3477.0
139434,11.2,8.977999699999998,1071.225490033435,1.416672016882332,0.37599999,3477.0
139441,10.842,9.3920002,1819.3708024123996,1.0924892522545862,0.81361401,4852.0
139477,10.015,9.102999699999998,1458.1779812393781,5.848058317167438,1.30523,6161.0
139954,5.8839998,5.3200002,143.200820168142,12.668894848912194,2.0072200000000002,6891.29
140381,5.9689999,5.599,135.886656795485,4.802034630720357,2.8975899,7621.0
140615,9.6859999,7.679999799999999,1367.3247069128013,4.563535102583089,0.58499998,3895.0
141380,14.030999999999999,11.345,14445.371340185977,7.330819001782824,0.228,3173.0
142008,12.12,10.088,63145.858749738036,10.156113668887844,0.50999999,3734.0
142185,12.554,10.35,4899.575256161939,8.864041945012925,0.41600001,3554.0
142237,12.383,10.298,71949.71916783396,12.301714857473593,0.53399998,3784.0
142391,13.005999999999998,10.458,6284.04503631334,1.891599532432721,0.32653999,3259.0
143597,12.561,10.532,15085.152603501678,9.74306726581576,0.57200003,3864.0
144348,8.5869999,7.767000200000001,1324.415498390415,2.095797027312018,1.2769700000000002,6325.0
144869,11.609000000000002,10.126,718.6566401887379,6.068683226890759,0.84821802,4981.0
145086,9.451999699999998,8.4960003,843.5960602234065,28.803837576013347,1.23928,6026.0
145206,10.88,9.8830004,208.6962524645432,2.150314939346757,1.12509,5758.0
145542,10.95,8.590000199999999,757.7149765538051,7.71000729160808,0.49028099,3561.0
145555,11.845,9.4180002,1836.6274983190592,20.18874850714789,0.38344601,3361.0
145815,13.091,10.790999999999999,3881.366590474024,8.526565878475617,0.527125,3642.0
146341,13.751,11.189,9108.929575166641,10.73849671057148,0.26100001,3248.0
148132,14.302,11.843,19636.01280483546,8.760508137494046,0.162,2988.0
148181,13.025,10.671,2329.68670837715,4.5583324705628225,0.49883500000000003,3579.0
148229,12.966,10.558,4892.468508517855,9.615322155591755,0.44437301,3471.0
148427,13.189,10.742,2686.718331862235,7.3510185481768495,0.38682601,3367.0
148439,12.575,10.048,3796.324482205816,3.116805950613028,0.36036599,3320.0
148702,13.652999999999999,10.636,7441.361135932987,1.8241095534062783,0.12800001,2814.0
149052,13.637,11.026,9066.502849250192,5.722150763792652,0.30035999,3210.0
150073,12.945,10.158999999999999,2953.0363738237793,1.8200859623008532,0.23365501,3069.0
150308,10.11,9.248000099999999,658.5104097716293,38.58382790743725,1.24211,6032.0
151346,11.082,9.0080004,3870.1436128880323,4.316247035809692,0.54100001,3798.0
151827,11.552999999999999,9.5609999,1519.3646734294714,3.4172834574960755,0.602,3936.0
153505,12.949000000000002,10.581,3448.2628461042573,5.6701559437912366,0.30399999,3337.0
153532,12.407,10.082,2694.658697344875,3.546773595948157,0.33700001,3403.0
153554,12.960999999999999,10.67,4416.679691360205,11.297677494743303,0.368,3463.0
154316,13.609000000000002,11.251,2762.3489466247056,2.4227531934027517,0.34599999,3420.0
155760,13.937000000000001,11.472000000000001,5310.594832057467,3.7343258740301577,0.26300001,3252.0
156888,11.168,8.930000300000003,2173.0064598705408,26.08480323167368,0.39199999,3508.0
158266,14.73,12.197000000000001,13192.5633988788,22.154171421008957,0.23600000000000002,3191.0
158269,14.73,12.197000000000001,15466.428940401469,39.84843926407846,0.23600000000000002,3191.0
158288,13.648,11.139000000000001,18079.722115609893,60.624420036887216,0.24699999,3217.0
158627,13.239,10.860999999999999,4548.9917465953085,6.055281842988763,0.248,3220.0
158681,11.67,9.2989998,4674.2437238557095,4.066503643830768,0.31,3350.0
158699,11.087,8.6859999,1060.1819530934833,1.0033029391049062,0.31299999,3312.0
159158,14.09,11.304,11830.619553935348,21.339304448783146,0.24008600000000002,3084.0
159160,14.09,11.304,12479.880227479809,7.305657126107301,0.24008600000000002,3084.0
160305,13.819,11.239,5829.6516080183765,19.927949517778067,0.31948501,3246.0
160351,13.793,11.164000000000001,2679.045871769163,2.3842145628619704,0.325995,3258.0
160436,14.536,11.902999999999999,3086.9160018078496,2.697056412487666,0.31894499,3245.0
160675,11.312999999999999,9.512000099999998,593.6680272069514,11.48680334869504,0.70862001,4345.0
160788,11.023,8.854000099999997,1818.0636473903253,1.2456675240301949,0.39700001,3518.0
160841,11.038,8.7010002,4730.671196229693,7.971104134598075,0.28299999,3295.0
160842,11.038,8.7010002,1292.0881498514073,6.941271048570616,0.28299999,3295.0
161353,10.659,8.369000400000001,3149.4081713305845,13.720025773358849,0.34200001,3412.0
161482,10.421,8.005999599999999,3879.8280386320475,48.11069038428675,0.317,3364.0
161565,9.6120005,7.3670000999999985,580.397283393028,3.5710407775558064,0.41,3543.0
162474,11.210999999999999,8.9289999,1143.6981115710662,3.8932828052960975,0.38299999,3491.0
162586,11.244000000000002,9.510000199999999,68711.45399656077,5.35096562554965,0.70810097,4342.0
162640,12.145999999999999,9.911999699999999,3614.670699155075,6.205721471858526,0.42399999,3569.0
162744,12.072000000000001,9.897000300000002,5094.820259487934,8.572123416955428,0.373,3472.0
163581,13.57,11.139000000000001,4713.189220807356,3.390019100749662,0.26199999,3250.0
163635,12.823,10.634,4668.101532340613,7.316388728022188,0.32699999,3383.0
163847,13.120999999999999,10.863,5890.895295232327,2.6456926970416883,0.37599999,3478.0
164361,13.237,10.939,4619.488023750803,3.2217469953750038,0.368,3462.0
165495,12.943,10.43,6794.690430752026,8.68663233905343,0.244,3211.0
166119,14.309000000000001,11.614,23623.01622320457,9.492101169870963,0.20200001,3107.0
166556,13.835,11.100999999999999,8289.409343839308,7.0532718966929595,0.184,3058.0
166611,13.645999999999999,10.860999999999999,37046.018707970376,3.9487263800068813,0.15899999,2975.0
167173,10.850999999999999,9.9049997,613.8791219050364,8.594823596819946,1.1408,5798.0
167274,11.687000000000001,10.071,1028.661945406842,4.4560864240698415,0.49263,4454.8799
167505,9.062000300000001,8.1330004,359.39444826666687,16.853322469038876,0.92917901,5780.0
167783,10.45,9.331000300000001,378.42992708799545,29.40948644491447,1.103,5232.7002
168132,9.036000300000001,8.0810003,450.94989069249925,10.445142601289136,1.11273,5726.0
168134,10.044,9.119999900000002,635.1294879830012,11.891841367430446,1.13763,5790.0
168262,9.477999699999998,8.6630001,266.5760417624849,4.220233992277182,1.26624,6302.0
170054,14.511,11.997,10444.148126165097,3.381850624060317,0.27700001,3282.0
171973,13.47,11.216,5007.978228081158,5.674524797754043,0.37599999,3478.0
172489,11.767000000000001,10.017999999999999,2145.2555078135865,15.047578039393489,0.70257998,4310.0
173245,11.763,9.647000300000002,1535.0556958257334,3.845922766372496,0.49599999,3707.0
173598,13.235,10.808,9872.575892220408,5.905809380702569,0.31900001,3368.0
173627,13.401,11.043,7842.736570196691,4.7911216429551295,0.31299999,3357.0
174525,12.927,10.577,5837.773639622343,12.213848610138006,0.34099999,3410.0
174526,12.927,10.577,3612.270985445507,22.8047933086416,0.34099999,3410.0
174903,13.35,11.036,3395.198406288359,6.411448572596392,0.345,3418.0
175012,12.093,9.9329996,2356.338205551204,4.686920585225204,0.47600001,3669.0
175327,13.083,10.845,6430.127646664779,2.5572347259325303,0.41700000000000004,3556.0
175373,11.788,9.7910004,4694.4393465218045,10.467432578758912,0.53299999,3782.0
175714,12.894,10.412,4430.687307354452,29.994573435238213,0.29300001,3314.0
175715,12.894,10.412,1065.136740423623,1.877798993146365,0.29300001,3314.0
175896,12.318,9.951999699999998,2178.480892235915,4.05408293093646,0.44811401,3478.0
176560,11.921,9.9569998,3045.6290326822827,2.2565057320356434,0.64265698,3999.0
176628,12.177,9.779000300000002,3096.652164604079,5.995049158310895,0.44651401,3475.0
176887,11.23,9.119999900000002,792.9274120781545,6.077675194612672,0.58650702,3798.0
177209,14.487,11.87,17692.74419845776,13.104916395022693,0.20200001,3108.0
177479,11.002,9.526,508.3408714873701,8.783069460052836,0.78045601,4713.0
178007,10.972000000000001,8.746999699999998,1231.8449364206087,7.494281317773559,0.449,3616.0
178030,12.047,9.920999499999999,2115.226893913397,9.66778592288792,0.54299998,3801.0
178063,11.600999999999999,9.147000300000002,1624.3737965752782,8.062837859522228,0.39799999999999996,3520.0
178115,12.376,10.186,1890.1354924770276,0.7784360839225686,0.41299999,3548.0
178236,10.513,8.8830004,135.34179686222643,2.8501069480961814,0.74344897,4536.0
178237,10.513,8.8830004,1173.5928103376316,14.72092068747268,0.74344897,4536.0
178249,10.918,9.0489998,664.5512044123573,3.171609963361913,0.69043499,4240.0
178269,12.0,10.177999999999999,2466.229085792814,15.259769634364984,0.70309699,4313.0
178993,10.42,8.1219997,1280.2625288485026,22.409714803586077,0.47700000000000004,3420.0
178994,10.42,8.1219997,1319.8416105611898,19.227925531851692,0.47700000000000004,3420.0
178996,10.42,8.1219997,2281.9526671991016,26.245718114888138,0.47700000000000004,3420.0
178997,10.42,8.1219997,1443.3413819247214,28.416761699462924,0.47700000000000004,3420.0
179105,12.708,10.119,8908.67687562515,6.657419616448473,0.33586299,3276.0
179487,10.765,8.3830004,3206.030439100415,8.990606167888382,0.55900002,3351.0
180650,12.739,10.345999999999998,2077.455264212721,1.3260483427043452,0.31200001,3354.0
181289,12.097000000000001,9.8260002,7313.393807952391,7.793250873857787,0.414,3549.0
183091,10.564,9.5760002,1317.7969874723046,4.083381389259957,0.8721629999999999,5788.0
183186,10.113,8.911999699999997,1529.2086599276304,5.50433625981154,0.90398097,5162.0
183629,9.3900003,7.344999799999999,1668.2489397149138,14.1129223757723,0.57099998,3864.0
183822,8.7510004,7.901,211.9190029802631,6.582781156046318,1.0778,5854.0
183855,9.430000300000001,8.5109997,327.8819515829282,4.229027585102841,1.1099,5866.0
183871,9.6639996,8.833000199999997,583.3015505427252,1.0120490250354437,1.12252,6005.0
183955,8.050999599999999,7.25,207.98171919317247,7.62942990721325,1.22252,5990.0
184220,10.442,9.6429996,135.64929889904906,1.2142875178512145,1.18436,6419.0
184274,10.047,9.1750002,695.0617886658957,10.926485305038321,1.06976,6151.0
184283,10.525,9.6429996,822.2952957456047,4.551684074597496,1.15632,6335.0
184284,10.525,9.6429996,1436.7305541568844,5.329437990714462,1.15632,6335.0
185207,14.677,11.977,18616.161893966702,3.3816127257169684,0.18600000000000005,3064.0
185236,15.956,13.159,9842.937470171413,2.0190009270053952,0.15000001,2942.0
185517,15.356,12.6,23045.74842193452,1.8205433799314168,0.18099999,3048.0
186820,11.423,10.218,772.7501154304962,13.74350676071945,0.924119,5221.0
187234,14.19,11.847000000000001,9891.554216338716,2.8209734141612133,0.31900001,3368.0
187367,12.777000000000001,10.772,5244.119636534946,8.84461800804215,0.308,3346.0
187577,14.507,12.137,4643.420187315443,10.730847576092028,0.31799999,3365.0
187661,13.460999999999999,10.995,2399.5829194938033,0.8756961991114567,0.27700001,3282.0
187942,12.954,10.273,6129.311754890867,12.111954136921275,0.26800001,3263.0
188070,13.595999999999998,11.175,9569.322256857387,9.394403460810004,0.31799999,3366.0
189263,11.838,9.5080004,2083.312616112873,6.518429516535415,0.42500001,3570.0
189495,11.418,10.12,5544.433267010076,5.742786189152696,0.90969002,5179.0
189522,11.797,10.464,812.7521327422884,11.981941226059776,0.84850198,4982.0
189577,12.929,10.458,8619.853558007098,4.320088054310514,0.23399999999999999,3187.0
189679,11.077,8.592,3899.554046772002,9.437544106227419,0.27200001,3316.0
192293,12.681,10.218,3433.2125455208643,4.6032041431984965,0.36317399,3325.0
192584,11.069,9.2629995,46286.30958848825,3.106537979939417,0.70810097,4342.0
192744,13.872,11.626,3055.226257242806,9.545172897752655,0.34299999,3414.0
192934,12.786,10.337,3376.094284888473,6.277977313917165,0.40200001,3527.0
193113,12.344000000000001,10.068,1954.606215035237,3.460420767429617,0.41200000000000003,3545.0
193177,11.707,9.4440002,5522.070633126823,2.035719590451411,0.396,3516.0
194103,12.092,9.838000300000001,6511.057351090383,16.463179251657024,0.33399999,3396.0
194256,11.245,9.0150003,5041.141251797505,5.699531150383579,0.308,3326.0
194751,12.110999999999999,9.590000199999999,977.6840008270917,2.3401007049301343,0.29699999,3314.0
194786,13.082,10.582,3994.432655764657,28.05448945908741,0.30399999,3338.0
194968,11.315,8.946999499999997,1152.029370280975,7.815636357090777,0.30199999,3366.0
195076,11.795,9.3070002,738.170717642727,0.6870104967132173,0.289,3308.0
195248,11.270999999999999,9.0950003,2825.816613727511,17.63670749724665,0.442,3602.0
196167,13.744000000000002,11.45,7050.6876236562075,4.640322732943108,0.34200001,3413.0
196311,12.894,10.494000000000002,4371.3584458415335,6.844512088101253,0.27500001,3278.0
197728,13.86,11.389000000000001,3579.3501739587655,0.5995247295620675,0.289,3307.0
199269,9.9350004,8.0220003,656.4208502900004,2.76565626498218,0.59200001,3908.0
199624,10.999,9.4759998,957.8657354938234,7.066032142571754,0.77314502,4680.0
199639,10.167,9.0430002,229.54575830496086,2.149162995664061,0.99808103,5423.0
200195,8.5860004,7.73,699.8430680457861,16.001026635467127,1.2757,6239.0
200303,9.925999599999999,8.816,3534.605544944362,22.586569264722623,0.82057297,5792.0
200304,9.925999599999999,8.816,1027.764335771562,8.606693136184841,0.82057297,5792.0
200413,9.658,8.9289999,215.42685488888858,1.321296445987393,1.21945,6565.0
200434,9.168999699999999,8.454000500000001,99.91248292457628,3.1890084567998143,1.28983,6419.0
200488,9.5749998,7.594999799999999,620.6728336166142,4.682774133062727,0.639,4035.0
200738,8.5190001,7.535999799999999,119.3058339368628,1.3335090348348708,1.28864,5926.0
200825,10.099,9.263999900000002,645.1900710317328,13.7654989955651,1.15751,6141.0
201356,14.68,12.048,13678.386987295376,2.1663801416450097,0.207,3121.0
201436,15.292,12.645999999999999,7662.1173776646665,3.4397898283053863,0.185,3061.0
202554,13.33,10.945,3826.67241839802,1.6756909090826582,0.27900001,3287.0
204138,9.5749998,7.429999799999999,1287.4987629310988,2.55945811090756,0.46399999,3645.0
205579,11.962,10.089,995.9178741113776,6.297948611361584,0.67030102,4130.0
205648,13.457,11.081,2596.543922677294,10.391029316706849,0.264,3255.0
206560,11.61,9.9619999,1036.516339097844,10.451742422751938,0.74150902,4526.0
206908,13.437999999999999,10.789000000000001,13660.436078948213,1.7897551659809203,0.24699999,3218.0
206910,13.437999999999999,10.789000000000001,6474.414287432935,8.390475749940414,0.24699999,3218.0
207879,10.556,9.171999900000001,9138.78975062702,3.1100815137108415,0.82157302,4883.0
208242,12.822000000000001,10.639000000000001,2237.543973877084,9.864784573016216,0.465,3646.0
209370,12.133,9.8260002,689.6595728579045,2.6715285358145016,0.52626598,3640.0
209371,12.133,9.8260002,10134.625288189976,4.039159822758484,0.52626598,3640.0
209655,13.755,10.937999999999999,9111.784622220555,9.396042325694694,0.23154499999999997,3064.0
210550,14.032,11.139000000000001,17289.771805390094,5.84254343585127,0.147,2833.0
211591,11.642999999999999,10.276,748.674005170003,23.05092858850121,0.8452,4970.3198
213225,12.745,10.369000000000002,4275.700247659347,8.925654452000297,0.32699999,3384.0
213570,12.763,10.569,6025.1630431965,2.1594298639758147,0.46000001,3637.0
214984,15.46,12.415,26528.76326613961,4.027291801216936,0.142,2905.0
215145,11.468,9.415,3713.0011890278797,6.158871487953603,0.53399998,3783.0
215200,10.164,8.8500004,746.0008188326661,4.530424195945801,0.86273402,5031.0
215465,10.101,8.928000500000003,1046.9674049626199,17.009717615312177,0.97592098,5364.0
215478,10.455,9.3360004,656.5374347659535,31.227164245142998,1.1293799999999998,5769.0
215501,9.937000300000001,9.0,330.32701712765123,9.491205051895596,1.1869399999999999,5910.0
215564,10.79,9.5559998,1510.722750585727,7.045177576478447,0.90033001,5151.0
215781,10.785,9.364999800000001,1034.5282036882934,13.481726487370956,0.81336099,4851.0
215991,8.1520004,7.347000099999999,670.510436897609,4.834661587003068,1.31677,6080.1499
216277,9.7580004,8.571999499999999,1312.0159225669354,9.927179374007617,0.8043399999999999,5340.0
216330,9.170999499999999,8.323,51.143000483074466,1.3604502173498143,1.1770999,6039.0
216340,9.1929998,8.402999900000001,1841.1395326093045,5.039583521614706,1.34435,6238.0
216917,15.520999999999999,12.86,21686.30789298693,6.964565580517813,0.183,3056.0
220683,12.623,10.139,6855.088227146367,8.019376492580568,0.273,3274.0
222185,12.684000000000001,10.537,6278.339506476314,66.74275765244265,0.39700001,3518.0
222298,13.321,11.019,4142.78973063595,4.012921785190178,0.32600001,3381.0
222469,13.839,11.472999999999999,7179.904323836476,25.817268931998196,0.31799999,3366.0
222511,12.868,10.603,3264.262125838302,6.050792070015388,0.38600001,3497.0
222547,13.307,10.957,8427.869074251244,14.641349728306414,0.36899999,3465.0
222563,13.674000000000001,11.299000000000001,1732.9013393183059,5.861451343978274,0.33799999999999997,3404.0
223763,12.919,10.28,4884.86737509046,7.048272490533688,0.315716,3239.0
224469,15.012,12.277999999999999,10709.021785222183,0.5734789913673877,0.171,3017.0
226381,12.949000000000002,10.776,477.07062690268316,0.7930802651542153,0.442,3603.0
227594,10.852,8.722000099999999,4164.736843351823,1.8851319203342385,0.125,2769.0
228963,12.607000000000001,10.19,2639.800175263249,5.496541548504663,0.287,3303.0
228976,13.722999999999999,11.322000000000001,10092.088188430302,2.5844986740753626,0.34700000000000003,3423.0
229112,13.252,10.783,18223.70726961203,2.9459712252432873,0.26199999,3249.0
229113,13.252,10.783,5839.007355973087,6.067470448946082,0.26199999,3249.0
229416,13.467,11.12,6383.10358721222,10.604160548712946,0.31799999,3365.0
229568,13.151,11.003,4713.227402279696,7.307187558138981,0.46399999,3644.0
230518,14.532,11.822000000000001,25035.59993563297,27.9704079043807,0.228,3173.0
231938,9.112999900000002,7.401,391.100141672658,4.5651550183788485,0.67000002,4529.0
231949,7.876999900000001,5.961,836.8314007873238,2.1054833796771417,0.61900002,4025.0
232123,10.872,8.904000300000002,1234.368746039102,14.418442574669454,0.66158003,4086.0
232129,10.735999999999999,9.298000300000002,1660.155852640839,12.965089281664973,0.79977399,4796.0
232151,9.751999900000001,8.5380001,685.1626930629517,3.5274381151553333,0.917193,5201.0
232187,10.315,9.2749996,490.43246027436265,3.7613429925597566,0.93096602,5990.0
233056,9.446999499999999,8.293000200000002,1000.6673629054268,12.360989899567842,1.0438498999999999,5349.0
233113,9.050999599999999,8.085,713.7924550422205,4.835398300995153,1.0287,6095.0
233264,10.166,8.397999800000001,1318.7815455780485,17.062894321717707,0.71628499,4389.0
233294,9.128000300000002,8.178000500000001,20774.694425809088,8.060681366355858,1.1411901000000002,5799.0
233340,9.2119999,8.2419996,434.31632010732596,0.8628979328647928,1.11734,5738.0
233689,10.071,8.9250002,2185.878126116526,0.9721921025039498,0.95742798,5314.0
235285,13.827,11.287,10766.52977133745,22.031668642908365,0.3425,3288.0
237299,13.142999999999999,10.755,5111.976217553954,5.606189714515303,0.31600001,3361.0
237613,12.635,10.599,1890.7976692671286,16.226510986692553,0.45199999,3621.0
237614,12.635,10.599,1948.615128399298,12.517137287176011,0.45199999,3621.0
237673,13.464,10.937999999999999,1785.7131570926806,1.3553635003655942,0.33199999,3392.0
237694,14.261,11.875,9207.270291565064,4.97403499824529,0.317,3364.0
238014,12.148,10.072000000000001,3931.768810035931,6.8647965507017235,0.54500002,3807.0
238015,12.148,10.072000000000001,2285.933437780594,5.904815770734749,0.54500002,3807.0
238021,11.706,9.6739998,32371.584711093594,1.6762380994400496,0.53899997,3793.0
238107,11.82,9.838999699999999,14294.205679661236,5.790708835747013,0.625,3997.0
238200,11.034,9.640999800000001,1437.2782650409094,14.242073738673286,0.86243701,5030.0
238221,11.655,10.427,226.16852411736568,2.505796945216221,0.91002899,5180.0
238918,11.437999999999999,9.0450001,631.5221481854484,0.5917953890692157,0.27200001,3298.0
238949,10.637,8.4610004,823.6320727627627,1.81785667496266,0.435,3602.0
238951,12.669,10.261,2301.059563580788,1.969616635340262,0.31400001,3357.0
238952,12.669,10.261,1934.5745975676996,1.0542520426561357,0.31400001,3357.0
239891,12.532,10.407,3724.462904982148,26.349603456233787,0.51200002,3739.0
241331,12.720999999999998,10.08,4134.293424468499,19.447335105373554,0.20900001,3127.0
241332,12.720999999999998,10.08,3719.918835915189,7.719953812294941,0.20900001,3127.0
242109,10.558,8.4180002,1290.6375715714414,0.8532092927158365,0.31299999,3658.0
242384,10.89,8.713999699999999,1557.5965017784174,1.863383989902958,0.45100001,3619.0
243161,11.698,9.720999699999998,3239.9491147250305,7.694295217755338,0.58399999,3892.0
243285,12.208,10.006,2212.9721470319296,7.1957603141263355,0.36399999,3454.0
244846,14.194,11.639000000000001,17000.691970288677,5.717556839472188,0.243,3207.0
246088,9.6920004,8.5489998,691.2718207374913,9.961805074645088,0.97368598,5358.0
246367,10.14,9.352999699999998,619.1504396675392,11.692326137291904,1.2803200000000001,6111.0
246432,10.111,8.791999800000001,820.4099903414767,3.4818263398175127,0.81667203,5090.0
246496,9.878000300000002,9.0570002,783.1007651838748,13.403590069995834,1.2374001000000001,6022.0
246887,8.2019997,7.445000200000001,698.5253311208346,3.5220337986947943,1.30924,6160.0
247377,9.21,8.409999800000001,885.3945215721104,10.636062815500589,1.20339,5994.0
247394,9.045999499999999,8.427,362.413328783956,16.195278878423508,1.5248700000000002,6596.0
